"FileName="BV_TWEM_20220531_1514
"FileDate="20220531
"FileTime="15:14
"FileExpiration="20220601 15:14
"FileSequence=458"
"DataDelimiter= ,"

TRADE DATE EXECUTION TIME,PUBLICATION DATE,VENUE OF EXECUTION,INSTRUMENT ID TYPE,ISIN,PRICE,MONE,PERC,YIEL,BAPO,PRICE NOTATION,PRICE CURRENCY,QUANTITY,QUANTITY TYPE,QUANTITY IN MEASUREMENT UNIT,QUANTITY NOTATION MEASUREMENT UNIT,NOTIONAL AMOUNT,NOTIONAL CURRENCY,EMISSION ALLOWANCE TYPE,PUBLICATION ID,ORGINAL ID,TRANSACTION TO BE CLEARED,TRANSCATION COUNT,FLAGS,SUPPLEMENTARY DEFERRAL FLAGS,NO SUBMITTED TRANS (TPCC),SUBMITTED NOTIONAL (TPCC),SUBMITTED NOTIONAL 2 (TPCC),NOTIONAL CURRENCY 2 (TPCC),NO TERMINATED/REDUCED TRANS (TPCC),TERMINATED/REDUCED NOTIONAL (TPCC),TERMINATED/REDUCED NOTIONAL 2 (TPCC),REPLACEMENT NOTIONAL (TPCC),REPLACEMENT NOTIONAL 2 (TPCC),SUB ASSET CLASSES (TPCC),REPLACEMENT SUB ASSET CLASSES (TPCC),REPLACEMENT CURRENCIES (TPCC),NO REPLACEMENT TRANS (TPCC)
2022-05-31T15:14:05.842Z,2022-05-31 15:14:12,TWEM,ISIN,DE0001141828,97.864,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640282481,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:10.382Z,2022-05-31 15:14:12,TWEM,ISIN,FR0013131877,98.214,,,,,PERC,EUR,151000,Units,0,,151000,EUR,,'3605455857640282482,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:10.362Z,2022-05-31 15:14:12,TWEM,ISIN,IT0005240830,99.867,,,,,PERC,EUR,530000,Units,0,,530000,EUR,,'3605455857640282483,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.097Z,2022-05-31 15:14:13,TWEM,ISIN,DE0001102374,99.832,,,,,PERC,EUR,400000,Units,0,,400000,EUR,,'3605455857640282484,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.343Z,2022-05-31 15:14:13,TWEM,ISIN,PTOTEMOE0035,95.931,,,,,PERC,EUR,150000,Units,0,,150000,EUR,,'3605455857640282485,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.367Z,2022-05-31 15:14:13,TWEM,ISIN,IT0005177909,88.624,,,,,PERC,EUR,390000,Units,0,,390000,EUR,,'3605455857640282486,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:06.298Z,2022-05-31 15:14:13,TWEM,ISIN,FR0014007L00,84.945,,,,,PERC,EUR,1000000,Units,0,,1000000,EUR,,'3605455857640282487,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:10.743Z,2022-05-31 15:14:13,TWEM,ISIN,DE0001141836,97.323,,,,,PERC,EUR,80000,Units,0,,80000,EUR,,'3605455857640282488,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.447Z,2022-05-31 15:14:13,TWEM,ISIN,ES00000128P8,100.153,,,,,PERC,EUR,4270000,Units,0,,4270000,EUR,,'3605455857640282489,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.621Z,2022-05-31 15:14:13,TWEM,ISIN,IT0005482309,98.577,,,,,PERC,EUR,1580000,Units,0,,1580000,EUR,,'3605455857640282490,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.383Z,2022-05-31 15:14:13,TWEM,ISIN,IT0005405318,100.241,,,,,PERC,EUR,932000,Units,0,,932000,EUR,,'3605455857640282491,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.680Z,2022-05-31 15:14:13,TWEM,ISIN,ES0000012K38,96.552,,,,,PERC,EUR,490000,Units,0,,490000,EUR,,'3605455857640282492,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.418Z,2022-05-31 15:14:13,TWEM,ISIN,FR0010171975,140.593,,,,,PERC,EUR,133000,Units,0,,133000,EUR,,'3605455857640282493,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.724Z,2022-05-31 15:14:13,TWEM,ISIN,ES0000012K20,86.479,,,,,PERC,EUR,140000,Units,0,,140000,EUR,,'3605455857640282494,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.583Z,2022-05-31 15:14:13,TWEM,ISIN,FR0014007L00,84.938,,,,,PERC,EUR,390000,Units,0,,390000,EUR,,'3605455857640282495,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.691Z,2022-05-31 15:14:13,TWEM,ISIN,DE0001141851,96.026,,,,,PERC,EUR,130000,Units,0,,130000,EUR,,'3605455857640282496,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.701Z,2022-05-31 15:14:13,TWEM,ISIN,DE0001141851,96.026,,,,,PERC,EUR,200000,Units,0,,200000,EUR,,'3605455857640282497,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.242Z,2022-05-31 15:14:13,TWEM,ISIN,FR0013508470,96.617,,,,,PERC,EUR,1070000,Units,0,,1070000,EUR,,'3605455857640282498,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.765Z,2022-05-31 15:14:14,TWEM,ISIN,IT0005438004,70.786,,,,,PERC,EUR,55000,Units,0,,55000,EUR,,'3605455857640282499,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.565Z,2022-05-31 15:14:14,TWEM,ISIN,PTOTEOOE0033,84.535,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640282500,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:13.158Z,2022-05-31 15:14:14,TWEM,ISIN,DE0001102416,97.527,,,,,PERC,EUR,510000,Units,0,,510000,EUR,,'3605455857640282501,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.698Z,2022-05-31 15:14:14,TWEM,ISIN,FR0013234333,97.602,,,,,PERC,EUR,400000,Units,0,,400000,EUR,,'3605455857640282502,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.713Z,2022-05-31 15:14:14,TWEM,ISIN,DE0001102341,124.887,,,,,PERC,EUR,300000,Units,0,,300000,EUR,,'3605455857640282503,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.735Z,2022-05-31 15:14:14,TWEM,ISIN,IT0005327306,99.173,,,,,PERC,EUR,30000,Units,0,,30000,EUR,,'3605455857640282504,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.328Z,2022-05-31 15:14:14,TWEM,ISIN,FR0013200813,96.615,,,,,PERC,EUR,200000,Units,0,,200000,EUR,,'3605455857640282505,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.751Z,2022-05-31 15:14:14,TWEM,ISIN,NL0013552060,82.316,,,,,PERC,EUR,130000,Units,0,,130000,EUR,,'3605455857640282506,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.811Z,2022-05-31 15:14:14,TWEM,ISIN,FR0013131877,98.202,,,,,PERC,EUR,160000,Units,0,,160000,EUR,,'3605455857640282507,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:13.489Z,2022-05-31 15:14:14,TWEM,ISIN,FR0013313582,94.126,,,,,PERC,EUR,985000,Units,0,,985000,EUR,,'3605455857640282508,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.922Z,2022-05-31 15:14:14,TWEM,ISIN,DE0001135044,128.132,,,,,PERC,EUR,200000,Units,0,,200000,EUR,,'3605455857640282509,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.588Z,2022-05-31 15:14:14,TWEM,ISIN,IT0004532559,122.414,,,,,PERC,EUR,2000,Units,0,,2000,EUR,,'3605455857640282510,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:06.377Z,2022-05-31 15:14:14,TWEM,ISIN,FR0014007TY9,97.943,,,,,PERC,EUR,600000,Units,0,,600000,EUR,,'3605455857640282511,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.379Z,2022-05-31 15:14:14,TWEM,ISIN,IT0003535157,118.835,,,,,PERC,EUR,190000,Units,0,,190000,EUR,,'3605455857640282512,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.404Z,2022-05-31 15:14:14,TWEM,ISIN,DE0001141810,98.34,,,,,PERC,EUR,1147000,Units,0,,1147000,EUR,,'3605455857640282513,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:07.366Z,2022-05-31 15:14:14,TWEM,ISIN,DE0001102325,102.344,,,,,PERC,EUR,350000,Units,0,,350000,EUR,,'3605455857640282514,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:06.451Z,2022-05-31 15:14:14,TWEM,ISIN,ES0000012K38,96.553,,,,,PERC,EUR,1140000,Units,0,,1140000,EUR,,'3605455857640282515,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:06.986Z,2022-05-31 15:14:14,TWEM,ISIN,IT0005405318,100.247,,,,,PERC,EUR,15000,Units,0,,15000,EUR,,'3605455857640282516,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:09.435Z,2022-05-31 15:14:14,TWEM,ISIN,ES0000012F84,99.865,,,,,PERC,EUR,5410000,Units,0,,5410000,EUR,,'3605455857640282517,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:07.786Z,2022-05-31 15:14:14,TWEM,ISIN,IT0005424251,98.372,,,,,PERC,EUR,35000,Units,0,,35000,EUR,,'3605455857640282518,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.217Z,2022-05-31 15:14:14,TWEM,ISIN,DE0001102572,66.05,,,,,PERC,EUR,400000,Units,0,,400000,EUR,,'3605455857640282519,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.763Z,2022-05-31 15:14:14,TWEM,ISIN,DE0001102481,68.337,,,,,PERC,EUR,300000,Units,0,,300000,EUR,,'3605455857640282520,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:11.892Z,2022-05-31 15:14:14,TWEM,ISIN,ES00000128P8,100.158,,,,,PERC,EUR,970000,Units,0,,970000,EUR,,'3605455857640282521,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:13.423Z,2022-05-31 15:14:15,TWEM,ISIN,IT0001444378,124.12,,,,,PERC,EUR,385000,Units,0,,385000,EUR,,'3605455857640282522,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:13.418Z,2022-05-31 15:14:15,TWEM,ISIN,IT0005425233,68.644,,,,,PERC,EUR,120000,Units,0,,120000,EUR,,'3605455857640282523,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.344Z,2022-05-31 15:14:15,TWEM,ISIN,IT0003934657,108.545,,,,,PERC,EUR,243000,Units,0,,243000,EUR,,'3605455857640282524,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.338Z,2022-05-31 15:14:15,TWEM,ISIN,FR0013200813,96.616,,,,,PERC,EUR,120000,Units,0,,120000,EUR,,'3605455857640282525,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.479Z,2022-05-31 15:14:15,TWEM,ISIN,DE0001135432,133.597,,,,,PERC,EUR,250000,Units,0,,250000,EUR,,'3605455857640282526,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.391Z,2022-05-31 15:14:15,TWEM,ISIN,AT0000A10683,107.199,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640282527,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.384Z,2022-05-31 15:14:15,TWEM,ISIN,ES00000121S7,131.813,,,,,PERC,EUR,175000,Units,0,,175000,EUR,,'3605455857640282528,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.509Z,2022-05-31 15:14:15,TWEM,ISIN,FR0011883966,108.707,,,,,PERC,EUR,500000,Units,0,,500000,EUR,,'3605455857640282529,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:13.404Z,2022-05-31 15:14:15,TWEM,ISIN,IT0005367492,100.805,,,,,PERC,EUR,1115000,Units,0,,1115000,EUR,,'3605455857640282530,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.723Z,2022-05-31 15:14:15,TWEM,ISIN,ES0000012B47,98.772,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640282531,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.525Z,2022-05-31 15:14:15,TWEM,ISIN,ES0000012411,132.899,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640282532,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.538Z,2022-05-31 15:14:15,TWEM,ISIN,ES0000012K20,86.544,,,,,PERC,EUR,25000,Units,0,,25000,EUR,,'3605455857640282533,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:13.560Z,2022-05-31 15:14:15,TWEM,ISIN,FR0014001N38,110.005,,,,,PERC,EUR,312000,Units,0,,312000,EUR,,'3605455857640282534,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:13.573Z,2022-05-31 15:14:15,TWEM,ISIN,FR0013209871,107.621,,,,,PERC,EUR,55000,Units,0,,55000,EUR,,'3605455857640282535,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:13.588Z,2022-05-31 15:14:15,TWEM,ISIN,DE0001030559,116.489,,,,,PERC,EUR,79000,Units,0,,79000,EUR,,'3605455857640282536,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:13.606Z,2022-05-31 15:14:15,TWEM,ISIN,FR0014003N51,111.03,,,,,PERC,EUR,229000,Units,0,,229000,EUR,,'3605455857640282537,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:13.738Z,2022-05-31 15:14:15,TWEM,ISIN,ES00000126A4,111.557,,,,,PERC,EUR,55000,Units,0,,55000,EUR,,'3605455857640282538,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.438Z,2022-05-31 15:14:16,TWEM,ISIN,IT0005474330,95.994,,,,,PERC,EUR,2110000,Units,0,,2110000,EUR,,'3605455857640282539,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:13.863Z,2022-05-31 15:14:16,TWEM,ISIN,ES00000128S2,109.166,,,,,PERC,EUR,56000,Units,0,,56000,EUR,,'3605455857640282540,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.611Z,2022-05-31 15:14:16,TWEM,ISIN,IT0003934657,108.579,,,,,PERC,EUR,30000,Units,0,,30000,EUR,,'3605455857640282541,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:14.506Z,2022-05-31 15:14:16,TWEM,ISIN,DE0001141802,98.748,,,,,PERC,EUR,910000,Units,0,,910000,EUR,,'3605455857640282542,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:14.734Z,2022-05-31 15:14:16,TWEM,ISIN,IT0005480980,75.127,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640282543,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:14.930Z,2022-05-31 15:14:16,TWEM,ISIN,FR0010447367,139.142,,,,,PERC,EUR,53000,Units,0,,53000,EUR,,'3605455857640282544,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.072Z,2022-05-31 15:14:16,TWEM,ISIN,DE0001141844,96.656,,,,,PERC,EUR,40000,Units,0,,40000,EUR,,'3605455857640282545,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.542Z,2022-05-31 15:14:16,TWEM,ISIN,IT0005045270,102.383,,,,,PERC,EUR,1600000,Units,0,,1600000,EUR,,'3605455857640282546,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.142Z,2022-05-31 15:14:16,TWEM,ISIN,IT0005383309,89.758,,,,,PERC,EUR,421000,Units,0,,421000,EUR,,'3605455857640282547,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:14.918Z,2022-05-31 15:14:16,TWEM,ISIN,IT0005138828,104.297,,,,,PERC,EUR,59000,Units,0,,59000,EUR,,'3605455857640282548,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:14.943Z,2022-05-31 15:14:16,TWEM,ISIN,DE0001030567,109.237,,,,,PERC,EUR,76000,Units,0,,76000,EUR,,'3605455857640282549,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.426Z,2022-05-31 15:14:16,TWEM,ISIN,DE0001102333,102.467,,,,,PERC,EUR,120000,Units,0,,120000,EUR,,'3605455857640282550,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:14.963Z,2022-05-31 15:14:16,TWEM,ISIN,ES0000012C12,106.723,,,,,PERC,EUR,272000,Units,0,,272000,EUR,,'3605455857640282551,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.478Z,2022-05-31 15:14:16,TWEM,ISIN,NL0010721999,123.743,,,,,PERC,EUR,230000,Units,0,,230000,EUR,,'3605455857640282552,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:14.980Z,2022-05-31 15:14:16,TWEM,ISIN,IT0005246134,107.287,,,,,PERC,EUR,63000,Units,0,,63000,EUR,,'3605455857640282553,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:14.008Z,2022-05-31 15:14:16,TWEM,ISIN,IT0004243512,108.554,,,,,PERC,EUR,72000,Units,0,,72000,EUR,,'3605455857640282554,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:14.492Z,2022-05-31 15:14:16,TWEM,ISIN,FR0013344751,99.244,,,,,PERC,EUR,1942000,Units,0,,1942000,EUR,,'3605455857640282555,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.678Z,2022-05-31 15:14:16,TWEM,ISIN,BE0000332412,104.291,,,,,PERC,EUR,101000,Units,0,,101000,EUR,,'3605455857640282556,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.591Z,2022-05-31 15:14:16,TWEM,ISIN,ES0000012B39,98.834,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640282557,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.622Z,2022-05-31 15:14:16,TWEM,ISIN,IT0004513641,109.23,,,,,PERC,EUR,30000,Units,0,,30000,EUR,,'3605455857640282558,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.002Z,2022-05-31 15:14:16,TWEM,ISIN,FR0011008705,119.504,,,,,PERC,EUR,81000,Units,0,,81000,EUR,,'3605455857640282559,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.719Z,2022-05-31 15:14:16,TWEM,ISIN,IT0003745541,117.315,,,,,PERC,EUR,53000,Units,0,,53000,EUR,,'3605455857640282560,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.732Z,2022-05-31 15:14:16,TWEM,ISIN,FR0013327491,107.49,,,,,PERC,EUR,44000,Units,0,,44000,EUR,,'3605455857640282561,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.752Z,2022-05-31 15:14:16,TWEM,ISIN,ES0000012B70,106.214,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640282562,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.732Z,2022-05-31 15:14:16,TWEM,ISIN,DE0001104867,99.765,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640282563,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.217Z,2022-05-31 15:14:18,TWEM,ISIN,DE0001141802,98.753,,,,,PERC,EUR,2182000,Units,0,,2182000,EUR,,'3605455857640282564,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:12.491Z,2022-05-31 15:14:18,TWEM,ISIN,DE0001102598,94.897,,,,,PERC,EUR,1900000,Units,0,,1900000,EUR,,'3605455857640282565,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.488Z,2022-05-31 15:14:18,TWEM,ISIN,DE0001104859,99.825,,,,,PERC,EUR,84000,Units,0,,84000,EUR,,'3605455857640282566,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.827Z,2022-05-31 15:14:18,TWEM,ISIN,FR0013154028,86.994,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640282567,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:17.349Z,2022-05-31 15:14:18,TWEM,ISIN,BE0000352618,85.95,,,,,PERC,EUR,10000,Units,0,,10000,EUR,,'3605455857640282568,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.866Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005363111,107.116,,,,,PERC,EUR,10000,Units,0,,10000,EUR,,'3605455857640282569,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.457Z,2022-05-31 15:14:18,TWEM,ISIN,DE0001102317,101.356,,,,,PERC,EUR,2222389,Units,0,,2222389,EUR,,'3605455857640282570,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.801Z,2022-05-31 15:14:18,TWEM,ISIN,FR0012558310,107.754,,,,,PERC,EUR,66000,Units,0,,66000,EUR,,'3605455857640282571,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.756Z,2022-05-31 15:14:18,TWEM,ISIN,DE0001141802,98.753,,,,,PERC,EUR,450000,Units,0,,450000,EUR,,'3605455857640282572,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.169Z,2022-05-31 15:14:18,TWEM,ISIN,DE0001102432,98.108,,,,,PERC,EUR,25000,Units,0,,25000,EUR,,'3605455857640282573,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.347Z,2022-05-31 15:14:18,TWEM,ISIN,DE0001102531,91.366,,,,,PERC,EUR,400000,Units,0,,400000,EUR,,'3605455857640282574,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.785Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005377152,96.452,,,,,PERC,EUR,30000,Units,0,,30000,EUR,,'3605455857640282575,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.781Z,2022-05-31 15:14:18,TWEM,ISIN,DE0001104875,99.381,,,,,PERC,EUR,110000,Units,0,,110000,EUR,,'3605455857640282576,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.810Z,2022-05-31 15:14:18,TWEM,ISIN,DE0001141844,96.667,,,,,PERC,EUR,60000,Units,0,,60000,EUR,,'3605455857640282577,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.785Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005387052,98.421,,,,,PERC,EUR,56000,Units,0,,56000,EUR,,'3605455857640282578,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.477Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005433195,73.31,,,,,PERC,EUR,25000,Units,0,,25000,EUR,,'3605455857640282579,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.544Z,2022-05-31 15:14:18,TWEM,ISIN,PTOTEYOE0031,94.466,,,,,PERC,EUR,180000,Units,0,,180000,EUR,,'3605455857640282580,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:17.013Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005398406,82.197,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640282581,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.904Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005445306,88.778,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640282582,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:17.026Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005419848,94.992,,,,,PERC,EUR,50000,Units,0,,50000,EUR,,'3605455857640282583,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.506Z,2022-05-31 15:14:18,TWEM,ISIN,ES00000126A4,111.558,,,,,PERC,EUR,150000,Units,0,,150000,EUR,,'3605455857640282584,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:17.069Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005340929,101.672,,,,,PERC,EUR,38000,Units,0,,38000,EUR,,'3605455857640282585,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.495Z,2022-05-31 15:14:18,TWEM,ISIN,BE0000320292,131.751,,,,,PERC,EUR,75000,Units,0,,75000,EUR,,'3605455857640282586,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.912Z,2022-05-31 15:14:18,TWEM,ISIN,DE0001141778,100.01,,,,,PERC,EUR,660000,Units,0,,660000,EUR,,'3605455857640282587,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:17.320Z,2022-05-31 15:14:18,TWEM,ISIN,NL0009446418,134.644,,,,,PERC,EUR,230000,Units,0,,230000,EUR,,'3605455857640282588,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.467Z,2022-05-31 15:14:18,TWEM,ISIN,FR0013480613,68.717,,,,,PERC,EUR,732000,Units,0,,732000,EUR,,'3605455857640282589,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:17.045Z,2022-05-31 15:14:18,TWEM,ISIN,ES0000012G00,64.794,,,,,PERC,EUR,30000,Units,0,,30000,EUR,,'3605455857640282590,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:15.773Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005436701,71.641,,,,,PERC,EUR,25000,Units,0,,25000,EUR,,'3605455857640282591,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:17.369Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005398406,82.167,,,,,PERC,EUR,138000,Units,0,,138000,EUR,,'3605455857640282592,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:17.244Z,2022-05-31 15:14:18,TWEM,ISIN,DE0001030567,109.22,,,,,PERC,EUR,80000,Units,0,,80000,EUR,,'3605455857640282593,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:17.533Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005482994,90.627,,,,,PERC,EUR,562000,Units,0,,562000,EUR,,'3605455857640282594,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:17.548Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005415416,104.975,,,,,PERC,EUR,34000,Units,0,,34000,EUR,,'3605455857640282595,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.460Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005162828,88.978,,,,,PERC,EUR,195000,Units,0,,195000,EUR,,'3605455857640282596,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:17.090Z,2022-05-31 15:14:18,TWEM,ISIN,FR0013415627,97.971,,,,,PERC,EUR,10000,Units,0,,10000,EUR,,'3605455857640282597,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:16.798Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005439275,97.8,,,,,PERC,EUR,30000,Units,0,,30000,EUR,,'3605455857640282598,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:17.570Z,2022-05-31 15:14:18,TWEM,ISIN,IT0005004426,110.58,,,,,PERC,EUR,54000,Units,0,,54000,EUR,,'3605455857640282599,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:17.358Z,2022-05-31 15:14:18,TWEM,ISIN,ES0000012G91,95.417,,,,,PERC,EUR,477000,Units,0,,477000,EUR,,'3605455857640282600,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:14:14.596Z,2022-05-31 15:14:20,TWEM,ISIN,AT0000A2VB47,91.902,,,,,PERC,EUR,140000,Units,0,,140000,EUR,,'3605455857640282605,,N,,,,,,,,,,,,,,,,,
